iso3	year	total_taxes_revenue	GDP_int	POP_int	region_tjn	UKt	OECD	OECD_OCT
SGP	2012	0.13752997930947428	295087220933.024	5312437.0	Asia	0.0	0.0	0.0
SGP	2013	0.1339440555411517	307576360584.992	5399162.0	Asia	0.0	0.0	0.0
SGP	2014	0.13632522668467212	314851156183.411	5469724.0	Asia	0.0	0.0	0.0
SGP	2015	0.13216441908960067	308004146057.60803	5535002.0	Asia	0.0	0.0	0.0
SGP	2016	0.13421915058234002	318652334419.11	5607283.0	Asia	0.0	0.0	0.0
SGP	2017	0.14273744880927802	341863349989.138	5612253.0	Asia	0.0	0.0	0.0
SGP	2018		373217081850.534	5638676.0	Asia	0.0	0.0	0.0
SGP	2019		372062527488.6379	5703569.0	Asia	0.0	0.0	0.0
SGP	2020		372062527488.6379	5703569.0	Asia	0.0	0.0	0.0
SGS	2011				Caribbean/American isl.	1.0	0.0	1.0
SGS	2012				Caribbean/American isl.	1.0	0.0	1.0
SGS	2013				Caribbean/American isl.	1.0	0.0	1.0
SGS	2014				Caribbean/American isl.	1.0	0.0	1.0
SGS	2015				Caribbean/American isl.	1.0	0.0	1.0
SGS	2016				Caribbean/American isl.	1.0	0.0	1.0
SGS	2017				Caribbean/American isl.	1.0	0.0	1.0
SGS	2018				Caribbean/American isl.	1.0	0.0	1.0
SGS	2019				Caribbean/American isl.	1.0	0.0	1.0
SGS	2020				Caribbean/American isl.	1.0	0.0	1.0
SHN	2011			4255.666666666667	Africa	1.0	0.0	0.0
SHN	2012			4311.333333333333	Africa	1.0	0.0	0.0
SHN	2013			4367.0	Africa	1.0	0.0	0.0
SHN	2014			4422.666666666667	Africa	1.0	0.0	0.0
SHN	2015		51200000.0	4478.333333333333	Africa	1.0	0.0	0.0
SHN	2016		51200000.0	4534.0	Africa	1.0	0.0	0.0
SHN	2017		51200000.0	4000.0	Africa	1.0	0.0	0.0
SHN	2018		51200000.0	7841.0	Africa	1.0	0.0	0.0
SHN	2019		51200000.0	6100.0	Africa	1.0	0.0	0.0
SHN	2020		51200000.0	6100.0	Africa	1.0	0.0	0.0
SJM	2011				Europe	0.0	0.0	0.0
SJM	2012				Europe	0.0	0.0	0.0
SJM	2013				Europe	0.0	0.0	0.0
SJM	2014				Europe	0.0	0.0	0.0
SJM	2015				Europe	0.0	0.0	0.0
SJM	2016				Europe	0.0	0.0	0.0
SJM	2017			2583.0	Europe	0.0	0.0	0.0
SJM	2018			2583.0	Europe	0.0	0.0	0.0
SJM	2019			2583.0	Europe	0.0	0.0	0.0
SJM	2020			2583.0	Europe	0.0	0.0	0.0
SLB	2011	0.2869746195159253	932725583.343148	541521.0	Oceania	0.0	0.0	0.0
SLB	2012	0.2916231264178913	1063879445.8342401	556064.0	Oceania	0.0	0.0	0.0
SLB	2013	0.30282435490545456	1129787198.20326	571335.0	Oceania	0.0	0.0	0.0
SLB	2014	0.2916089253805228	1172268300.95047	587079.0	Oceania	0.0	0.0	0.0
SLB	2015	0.29154598510559143	1154650068.85921	603118.0	Oceania	0.0	0.0	0.0
SLB	2016	0.2668148657542355	1230459714.1491199	619437.0	Oceania	0.0	0.0	0.0
SLB	2017	0.2755244513541267	1309631133.19979	636038.0	Oceania	0.0	0.0	0.0
SLB	2018		1395608475.32223	652858.0	Oceania	0.0	0.0	0.0
SLB	2019		1425074225.77798	669823.0	Oceania	0.0	0.0	0.0
SLB	2020		1425074225.77798	669823.0	Oceania	0.0	0.0	0.0
SLB	2021		1425074225.77798	669823.0	Oceania	0.0	0.0	0.0
SLB	2022		1425074225.77798	669823.0	Oceania	0.0	0.0	0.0
SLB	2023		1425074225.77798	669823.0	Oceania	0.0	0.0	0.0
SLB	2024		1425074225.77798	669823.0	Oceania	0.0	0.0	0.0
SLB	2025		1425074225.77798	669823.0	Oceania	0.0	0.0	0.0
SLB	2026		1425074225.77798	669823.0	Oceania	0.0	0.0	0.0
SLE	2011	0.1080704056422285	2942546781.0454803	6563240.0	Africa	0.0	0.0	0.0
SLE	2012	0.10699820325371424	3801862611.36414	6712581.0	Africa	0.0	0.0	0.0
SLE	2013	0.09902717876211804	4920343194.99339	6863980.0	Africa	0.0	0.0	0.0
SLE	2014	0.09171663482367357	5015157815.73406	7017144.0	Africa	0.0	0.0	0.0
SLE	2015	0.10040169946208413	4218723875.1379	7171914.0	Africa	0.0	0.0	0.0
SLE	2016	0.1117866143349458	3674794530.18956	7328838.0	Africa	0.0	0.0	0.0
SLE	2017	0.10988465732755733	3739577973.2394295	7488431.0	Africa	0.0	0.0	0.0
SLE	2018		4085114794.22324	7650154.0	Africa	0.0	0.0	0.0
SLE	2019		3941474310.7691298	7813215.0	Africa	0.0	0.0	0.0
SLE	2020		3941474310.7691298	7813215.0	Africa	0.0	0.0	0.0
SLE	2021		3941474310.7691298	7813215.0	Africa	0.0	0.0	0.0
SLE	2022		3941474310.7691298	7813215.0	Africa	0.0	0.0	0.0
SLE	2023		3941474310.7691298	7813215.0	Africa	0.0	0.0	0.0
SLE	2024		3941474310.7691298	7813215.0	Africa	0.0	0.0	0.0
SLE	2025		3941474310.7691298	7813215.0	Africa	0.0	0.0	0.0
SLE	2026		3941474310.7691298	7813215.0	Africa	0.0	0.0	0.0
SLV	2011	0.15343867087359495	20284000000.0	6210568.0	Latin America	0.0	0.0	0.0
SLV	2012	0.16182549331338258	21386000000.0	6237923.0	Latin America	0.0	0.0	0.0
SLV	2013	0.1705470419717157	21990970000.0	6266070.0	Latin America	0.0	0.0	0.0
SLV	2014	0.16709142793431594	22593480000.0	6295128.0	Latin America	0.0	0.0	0.0
SLV	2015	0.16752856453238332	23438240000.0	6325124.0	Latin America	0.0	0.0	0.0
SLV	2016	0.1738166927014159	24191440000.0	6356143.0	Latin America	0.0	0.0	0.0
SLV	2017	0.17790208643011876	24979200000.0	6388122.0	Latin America	0.0	0.0	0.0
SLV	2018		26117400000.0	6420744.0	Latin America	0.0	0.0	0.0
SLV	2019		27022640000.0	6453553.0	Latin America	0.0	0.0	0.0
SLV	2020		27022640000.0	6453553.0	Latin America	0.0	0.0	0.0
SLV	2021		27022640000.0	6453553.0	Latin America	0.0	0.0	0.0
SLV	2022		27022640000.0	6453553.0	Latin America	0.0	0.0	0.0
SLV	2023		27022640000.0	6453553.0	Latin America	0.0	0.0	0.0
SLV	2024		27022640000.0	6453553.0	Latin America	0.0	0.0	0.0
SLV	2025		27022640000.0	6453553.0	Latin America	0.0	0.0	0.0
SLV	2026		27022640000.0	6453553.0	Latin America	0.0	0.0	0.0
SMR	2011	0.16022790059861858	1813752783.96437	31661.0	Europe	0.0	0.0	0.0
SMR	2012	0.17594516973578864	1604779647.95066	32105.0	Europe	0.0	0.0	0.0
SMR	2013	0.16624596772151898	1678841811.66158	32553.0	Europe	0.0	0.0	0.0
SMR	2014	0.18981428571428569	1673973694.69908	32948.0	Europe	0.0	0.0	0.0
SMR	2015	0.17572678700547306	1419061355.81937	33272.0	Europe	0.0	0.0	0.0
SMR	2016	0.16318071480783725	1468895284.48085	33504.0	Europe	0.0	0.0	0.0
SMR	2017	0.15713229859571326	1528468142.7925901	33671.0	Europe	0.0	0.0	0.0
SMR	2018		1637931034.48276	33785.0	Europe	0.0	0.0	0.0
SMR	2019		1637931034.48276	33860.0	Europe	0.0	0.0	0.0
SMR	2020		1637931034.48276	33860.0	Europe	0.0	0.0	0.0
SOM	2011		1165400000.0	12376302.0	Africa	0.0	0.0	0.0
SOM	2012		1237800000.0	12715510.0	Africa	0.0	0.0	0.0
SOM	2013	0.012163676904452024	1310200000.0	13063706.0	Africa	0.0	0.0	0.0
SOM	2014	0.012403361344537815	1382600000.0	13423576.0	Africa	0.0	0.0	0.0
SOM	2015	0.013483881129086444	1455000000.0	13797201.0	Africa	0.0	0.0	0.0
SOM	2016	0.012864817772615071	1435000000.0	14185613.0	Africa	0.0	0.0	0.0
SOM	2017	0.015712682379349047	1535000000.0	14589119.0	Africa	0.0	0.0	0.0
SOM	2018		7410000000.0	15008154.0	Africa	0.0	0.0	0.0
SOM	2019		7410000000.0	15442905.0	Africa	0.0	0.0	0.0
SOM	2020		7410000000.0	15442905.0	Africa	0.0	0.0	0.0
SOM	2021		7410000000.0	15442905.0	Africa	0.0	0.0	0.0
SOM	2022		7410000000.0	15442905.0	Africa	0.0	0.0	0.0
SOM	2023		7410000000.0	15442905.0	Africa	0.0	0.0	0.0
SOM	2024		7410000000.0	15442905.0	Africa	0.0	0.0	0.0
SOM	2025		7410000000.0	15442905.0	Africa	0.0	0.0	0.0
SOM	2026		7410000000.0	15442905.0	Africa	0.0	0.0	0.0
SPM	2011			6300.0	Northern America	0.0	0.0	1.0
SPM	2012			6300.0	Northern America	0.0	0.0	1.0
SPM	2013			6300.0	Northern America	0.0	0.0	1.0
SPM	2014			6300.0	Northern America	0.0	0.0	1.0
SPM	2015		261300000.0	6300.0	Northern America	0.0	0.0	1.0
SPM	2016		261300000.0	6300.0	Northern America	0.0	0.0	1.0
SPM	2017		261300000.0	6300.0	Northern America	0.0	0.0	1.0
SPM	2018		261300000.0	5471.0	Northern America	0.0	0.0	1.0
SPM	2019		261300000.0	5800.0	Northern America	0.0	0.0	1.0
SPM	2020		261300000.0	5800.0	Northern America	0.0	0.0	1.0
SRB	2011	0.22236384788512487	49258136128.9672	7234099.0	Europe	0.0	0.0	0.0
SRB	2012	0.22743526348666426	43309252921.0567	7199077.0	Europe	0.0	0.0	0.0
SRB	2013	0.2130447442492478	48394238300.4008	7164132.0	Europe	0.0	0.0	0.0
SRB	2014	0.22352813930850488	47062205546.5	7130576.0	Europe	0.0	0.0	0.0
SRB	2015	0.2219367167280452	39628549949.7295	7095383.0	Europe	0.0	0.0	0.0
SRB	2016	0.234226224047668	40630392018.541	7058322.0	Europe	0.0	0.0	0.0
SRB	2017	0.2420930638549377	44120425319.8576	7020858.0	Europe	0.0	0.0	0.0
SRB	2018		50597289146.7041	6982604.0	Europe	0.0	0.0	0.0
SRB	2019		51409167350.7548	6944975.0	Europe	0.0	0.0	0.0
SRB	2020		51409167350.7548	6944975.0	Europe	0.0	0.0	0.0
SRB	2021		51409167350.7548	6944975.0	Europe	0.0	0.0	0.0
SRB	2022		51409167350.7548	6944975.0	Europe	0.0	0.0	0.0
SRB	2023		51409167350.7548	6944975.0	Europe	0.0	0.0	0.0
SRB	2024		51409167350.7548	6944975.0	Europe	0.0	0.0	0.0
SRB	2025		51409167350.7548	6944975.0	Europe	0.0	0.0	0.0
SRB	2026		51409167350.7548	6944975.0	Europe	0.0	0.0	0.0
SSD	2011		14907308932.7534	9830698.0	Africa	0.0	0.0	0.0
SSD	2012		11931472169.4915	10113647.0	Africa	0.0	0.0	0.0
SSD	2013		18426469016.9492	10355036.0	Africa	0.0	0.0	0.0
SSD	2014		13962212847.4576	10554883.0	Africa	0.0	0.0	0.0
SSD	2015		11997800760.2242	10715658.0	Africa	0.0	0.0	0.0
SSD	2016		6534000000.0	10832512.0	Africa	0.0	0.0	0.0
SSD	2017		5694000000.0	10910759.0	Africa	0.0	0.0	0.0
SSD	2018		3190000000.0	10975920.0	Africa	0.0	0.0	0.0
SSD	2019		3190000000.0	11062113.0	Africa	0.0	0.0	0.0
SSD	2020		3190000000.0	11062113.0	Africa	0.0	0.0	0.0
STP	2011	0.17664845196921974	233213982.942648	184524.0	Africa	0.0	0.0	0.0
STP	2012	0.1600936890694009	252560781.187724	188404.0	Africa	0.0	0.0	0.0
STP	2013	0.1898385048670048	302924710.0271	192087.0	Africa	0.0	0.0	0.0
STP	2014	0.1364123096978444	348941715.764849	195727.0	Africa	0.0	0.0	0.0
STP	2015	0.1443316126403503	318266475.3334	199432.0	Africa	0.0	0.0	0.0
STP	2016	0.12095381450604578	347544771.975132	203227.0	Africa	0.0	0.0	0.0
STP	2017		375040835.10034	207089.0	Africa	0.0	0.0	0.0
STP	2018		422295934.152254	211028.0	Africa	0.0	0.0	0.0
STP	2019		429016605.208205	215056.0	Africa	0.0	0.0	0.0
STP	2020		429016605.208205	215056.0	Africa	0.0	0.0	0.0
STP	2021		429016605.208205	215056.0	Africa	0.0	0.0	0.0
STP	2022		429016605.208205	215056.0	Africa	0.0	0.0	0.0
STP	2023		429016605.208205	215056.0	Africa	0.0	0.0	0.0
STP	2024		429016605.208205	215056.0	Africa	0.0	0.0	0.0
STP	2025		429016605.208205	215056.0	Africa	0.0	0.0	0.0
STP	2026		429016605.208205	215056.0	Africa	0.0	0.0	0.0
SUN	2011							0.0
SUN	2012							0.0
SUN	2013							0.0
SUN	2014							0.0
SUN	2015							0.0
SUN	2016							0.0
SUN	2017							0.0
SUN	2018							0.0
SUN	2019							0.0
SUN	2020							0.0
SUR	2011	0.18450269858843066	4422276621.787029	535179.0	Caribbean/American isl.	0.0	0.0	0.0
SUR	2012	0.18978946087379825	4980000000.0	541245.0	Caribbean/American isl.	0.0	0.0	0.0
SUR	2013	0.1962781932748366	5145757575.75758	547291.0	Caribbean/American isl.	0.0	0.0	0.0
SUR	2014	0.17682433213831386	5240606060.60606	553273.0	Caribbean/American isl.	0.0	0.0	0.0
SUR	2015	0.1764382221678792	4787367928.11777	559143.0	Caribbean/American isl.	0.0	0.0	0.0
SUR	2016	0.12865111561866127	3128953536.91038	564888.0	Caribbean/American isl.	0.0	0.0	0.0
SUR	2017	0.15462616415701974	3210064505.7894893	570496.0	Caribbean/American isl.	0.0	0.0	0.0
SUR	2018		3458090452.26131	575991.0	Caribbean/American isl.	0.0	0.0	0.0
SUR	2019		3985250737.4631295	581372.0	Caribbean/American isl.	0.0	0.0	0.0
SUR	2020		3985250737.4631295	581372.0	Caribbean/American isl.	0.0	0.0	0.0
SVK	2011	0.16528973338808098	98997521242.3941	5398384.0	Europe	0.0	1.0	0.0
SVK	2012	0.1600494745818662	94416582465.2848	5407579.0	Europe	0.0	1.0	0.0
SVK	2013	0.16958480517729546	98723944143.6938	5413393.0	Europe	0.0	1.0	0.0
SVK	2014	0.1772588187362002	101171217100.824	5418649.0	Europe	0.0	1.0	0.0
SVK	2015	0.18357148272637672	88457167724.277	5423801.0	Europe	0.0	1.0	0.0
SVK	2016	0.18289478738335016	89640616270.8866	5430798.0	Europe	0.0	1.0	0.0
SVK	2017	0.18415477719767592	95481955557.6908	5439232.0	Europe	0.0	1.0	0.0
SVK	2018		105820499976.721	5446771.0	Europe	0.0	1.0	0.0
SVK	2019		105422304975.576	5454073.0	Europe	0.0	1.0	0.0
SVK	2020		105422304975.576	5454073.0	Europe	0.0	1.0	0.0
SVN	2011	0.21821612098872506	51516367349.8866	2052843.0	Europe	0.0	1.0	0.0
SVN	2012	0.21924032597848986	46580457470.2769	2057159.0	Europe	0.0	1.0	0.0
SVN	2013	0.21882187698336045	48401896409.9842	2059953.0	Europe	0.0	1.0	0.0
SVN	2014	0.2192430125255964	49930685013.4603	2061980.0	Europe	0.0	1.0	0.0
SVN	2015	0.21903170110387776	43090173061.9713	2063531.0	Europe	0.0	1.0	0.0
SVN	2016	0.2202969001660183	44651537259.9731	2065042.0	Europe	0.0	1.0	0.0
SVN	2017	0.21742848837209305	48561672400.8437	2066388.0	Europe	0.0	1.0	0.0
SVN	2018		54034358544.2622	2073894.0	Europe	0.0	1.0	0.0
SVN	2019		53742159516.9278	2087946.0	Europe	0.0	1.0	0.0
SVN	2020		53742159516.9278	2087946.0	Europe	0.0	1.0	0.0
SWE	2011	0.3256628668356532	574094112972.7329	9449213.0	Europe	0.0	1.0	0.0
SWE	2012	0.3234015365138918	552483727282.802	9519374.0	Europe	0.0	1.0	0.0
SWE	2013	0.3287804345061129	586841821796.891	9600379.0	Europe	0.0	1.0	0.0
SWE	2014	0.3267846683397066	581964017237.095	9696110.0	Europe	0.0	1.0	0.0
SWE	2015	0.3342827998781399	505103781349.757	9799186.0	Europe	0.0	1.0	0.0
SWE	2016	0.3423017368601072	515654671469.5471	9923085.0	Europe	0.0	1.0	0.0
SWE	2017	0.3445887611027271	541018749769.097	10057698.0	Europe	0.0	1.0	0.0
SWE	2018		555455371487.089	10175214.0	Europe	0.0	1.0	0.0
SWE	2019		530832908737.8621	10285453.0	Europe	0.0	1.0	0.0
SWE	2020		530832908737.8621	10285453.0	Europe	0.0	1.0	0.0
SWZ	2011	0.1630708816639049	4820499497.32134	1072032.0	Africa	0.0	0.0	0.0
SWZ	2012	0.2860011614988385	4886658806.33374	1079288.0	Africa	0.0	0.0	0.0
SWZ	2013	0.2823500022709725	4597702903.1289215	1086839.0	Africa	0.0	0.0	0.0
SWZ	2014	0.2905588885380486	4422304974.7989	1095021.0	Africa	0.0	0.0	0.0
SWZ	2015	0.2714742465005653	4073390989.818871	1104044.0	Africa	0.0	0.0	0.0
SWZ	2016	0.23481853474374045	3840677845.0034	1113984.0	Africa	0.0	0.0	0.0
SWZ	2017		4446248676.2963295	1124753.0	Africa	0.0	0.0	0.0
SWZ	2018		4710618470.04358	1136191.0	Africa	0.0	0.0	0.0
SWZ	2019		4405405802.44294	1148130.0	Africa	0.0	0.0	0.0
SWZ	2020		4405405802.44294	1148130.0	Africa	0.0	0.0	0.0
SWZ	2021		4405405802.44294	1148130.0	Africa	0.0	0.0	0.0
SWZ	2022		4405405802.44294	1148130.0	Africa	0.0	0.0	0.0
SWZ	2023		4405405802.44294	1148130.0	Africa	0.0	0.0	0.0
SWZ	2024		4405405802.44294	1148130.0	Africa	0.0	0.0	0.0
SWZ	2025		4405405802.44294	1148130.0	Africa	0.0	0.0	0.0
SWZ	2026		4405405802.44294	1148130.0	Africa	0.0	0.0	0.0
SXM	2011		748025000.0	33435.0	Caribbean/American isl.	0.0	0.0	1.0
SXM	2012		600050000.0	34640.0	Caribbean/American isl.	0.0	0.0	1.0
SXM	2013		452075000.0	36607.0	Caribbean/American isl.	0.0	0.0	1.0
SXM	2014		304100000.0	37685.0	Caribbean/American isl.	0.0	0.0	1.0
SXM	2015		1066000000.0	38825.0	Caribbean/American isl.	0.0	0.0	1.0
SXM	2016		1072000000.0	39969.0	Caribbean/American isl.	0.0	0.0	1.0
SXM	2017		1072000000.0	40574.0	Caribbean/American isl.	0.0	0.0	1.0
SXM	2018		1072000000.0	40654.0	Caribbean/American isl.	0.0	0.0	1.0
SXM	2019		1072000000.0	40733.0	Caribbean/American isl.	0.0	0.0	1.0
SXM	2020		1072000000.0	40733.0	Caribbean/American isl.	0.0	0.0	1.0
SYC	2011	0.3295710319636768	1065826669.8974199	87441.0	Africa	0.0	0.0	0.0
SYC	2012	0.30405958860803084	1060226125.6261599	88303.0	Africa	0.0	0.0	0.0
SYC	2013	0.2806522510146738	1328157608.83087	89949.0	Africa	0.0	0.0	0.0
SYC	2014	0.3008280082300369	1343007841.37616	91359.0	Africa	0.0	0.0	0.0
SYC	2015	0.2960476817081152	1377495052.12916	93419.0	Africa	0.0	0.0	0.0
SYC	2016	0.3167360512175239	1426651766.47613	94677.0	Africa	0.0	0.0	0.0
SYC	2017		1524486801.19044	95843.0	Africa	0.0	0.0	0.0
SYC	2018		1586008996.62616	96762.0	Africa	0.0	0.0	0.0
SYC	2019		1698843062.76141	97625.0	Africa	0.0	0.0	0.0
SYC	2020		1698843062.76141	97625.0	Africa	0.0	0.0	0.0
SYR	2011		51498750000.0	21082966.0	Asia	0.0	0.0	0.0
SYR	2012		42532500000.0	20442541.0	Asia	0.0	0.0	0.0
SYR	2013		33566250000.0	19584274.0	Asia	0.0	0.0	0.0
SYR	2014		24600000000.0	18715672.0	Asia	0.0	0.0	0.0
SYR	2015		19090000000.0	17997408.0	Asia	0.0	0.0	0.0
SYR	2016		12377000000.0	17453933.0	Asia	0.0	0.0	0.0
SYR	2017		15183000000.0	17068002.0	Asia	0.0	0.0	0.0
SYR	2018		15183000000.0	16906283.0	Asia	0.0	0.0	0.0
SYR	2019		15183000000.0	17070135.0	Asia	0.0	0.0	0.0
SYR	2020		15183000000.0	17070135.0	Asia	0.0	0.0	0.0
SYR	2021		15183000000.0	17070135.0	Asia	0.0	0.0	0.0
SYR	2022		15183000000.0	17070135.0	Asia	0.0	0.0	0.0
SYR	2023		15183000000.0	17070135.0	Asia	0.0	0.0	0.0
SYR	2024		15183000000.0	17070135.0	Asia	0.0	0.0	0.0
SYR	2025		15183000000.0	17070135.0	Asia	0.0	0.0	0.0
SYR	2026		15183000000.0	17070135.0	Asia	0.0	0.0	0.0
Stateless	2016							
Stateless	2017							
TCA	2011		728789570.0	33377.0	Caribbean/American isl.	1.0	0.0	1.0
TCA	2012		715722770.0	34066.0	Caribbean/American isl.	1.0	0.0	1.0
TCA	2013		740776770.0	34731.0	Caribbean/American isl.	1.0	0.0	1.0
TCA	2014		823968140.0	35369.0	Caribbean/American isl.	1.0	0.0	1.0
TCA	2015		893501650.0	35981.0	Caribbean/American isl.	1.0	0.0	1.0
TCA	2016		950357510.0	36559.0	Caribbean/American isl.	1.0	0.0	1.0
TCA	2017		962525840.0	37115.0	Caribbean/American isl.	1.0	0.0	1.0
TCA	2018		1022312010.0	37665.0	Caribbean/American isl.	1.0	0.0	1.0
TCA	2019		1022312010.0	38191.0	Caribbean/American isl.	1.0	0.0	1.0
TCA	2020		1022312010.0	38191.0	Caribbean/American isl.	1.0	0.0	1.0
TCD	2011	0.18372096425120907	12172309522.6172	12360989.0	Africa	0.0	0.0	0.0
TCD	2012	0.15965392209362353	12367363677.6199	12784750.0	Africa	0.0	0.0	0.0
TCD	2013		12953535495.8781	13220424.0	Africa	0.0	0.0	0.0
TCD	2014		13940768065.6063	13663559.0	Africa	0.0	0.0	0.0
TCD	2015	0.06286614315284984	10950392219.9104	14110975.0	Africa	0.0	0.0	0.0
TCD	2016		10097778353.7651	14561666.0	Africa	0.0	0.0	0.0
TCD	2017		10000395242.1457	15016773.0	Africa	0.0	0.0	0.0
TCD	2018		11239167048.4916	15477751.0	Africa	0.0	0.0	0.0
TCD	2019		11314951342.7807	15946876.0	Africa	0.0	0.0	0.0
TCD	2020		11314951342.7807	15946876.0	Africa	0.0	0.0	0.0
TCD	2021		11314951342.7807	15946876.0	Africa	0.0	0.0	0.0
TCD	2022		11314951342.7807	15946876.0	Africa	0.0	0.0	0.0
TCD	2023		11314951342.7807	15946876.0	Africa	0.0	0.0	0.0
TCD	2024		11314951342.7807	15946876.0	Africa	0.0	0.0	0.0
TCD	2025		11314951342.7807	15946876.0	Africa	0.0	0.0	0.0
TCD	2026		11314951342.7807	15946876.0	Africa	0.0	0.0	0.0
TGO	2011	0.15970277660571322	3872459249.74631	6595943.0	Africa	0.0	0.0	0.0
TGO	2012	0.15879679908964672	3873308389.3000603	6773807.0	Africa	0.0	0.0	0.0
TGO	2013	0.16860095761925736	4321655656.33177	6954721.0	Africa	0.0	0.0	0.0
TGO	2014	0.18398433304043726	4574986536.90791	7137997.0	Africa	0.0	0.0	0.0
TGO	2015	0.1895425005231048	4180866177.03946	7323158.0	Africa	0.0	0.0	0.0
TGO	2016	0.18763441399129752	4486979198.3066	7509952.0	Africa	0.0	0.0	0.0
TGO	2017	0.17386081688689906	4819949975.18151	7698475.0	Africa	0.0	0.0	0.0
TGO	2018		5356344850.49415	7889094.0	Africa	0.0	0.0	0.0
TGO	2019		5459979416.66908	8082366.0	Africa	0.0	0.0	0.0
TGO	2020		5459979416.66908	8082366.0	Africa	0.0	0.0	0.0
TGO	2021		5459979416.66908	8082366.0	Africa	0.0	0.0	0.0
TGO	2022		5459979416.66908	8082366.0	Africa	0.0	0.0	0.0
TGO	2023		5459979416.66908	8082366.0	Africa	0.0	0.0	0.0
TGO	2024		5459979416.66908	8082366.0	Africa	0.0	0.0	0.0
TGO	2025		5459979416.66908	8082366.0	Africa	0.0	0.0	0.0
TGO	2026		5459979416.66908	8082366.0	Africa	0.0	0.0	0.0
THA	2011	0.1774046206877857	370819140946.553	67518382.0	Asia	0.0	0.0	0.0
THA	2012	0.16762135789678928	397558222957.17	67835957.0	Asia	0.0	0.0	0.0
THA	2013	0.18438935545013924	420333203150.426	68144501.0	Asia	0.0	0.0	0.0
THA	2014	0.17250662677086387	407339361695.577	68438730.0	Asia	0.0	0.0	0.0
THA	2015	0.17620581055907608	401295941041.296	68714511.0	Asia	0.0	0.0	0.0
THA	2016	0.16833906681547106	413430123185.367	68971331.0	Asia	0.0	0.0	0.0
THA	2017	0.16308132172884346	456294704152.647	69209858.0	Asia	0.0	0.0	0.0
THA	2018		506514103905.268	69428524.0	Asia	0.0	0.0	0.0
THA	2019		543649976165.63	69625582.0	Asia	0.0	0.0	0.0
THA	2020		543649976165.63	69625582.0	Asia	0.0	0.0	0.0
THA	2021		543649976165.63	69625582.0	Asia	0.0	0.0	0.0
THA	2022		543649976165.63	69625582.0	Asia	0.0	0.0	0.0
THA	2023		543649976165.63	69625582.0	Asia	0.0	0.0	0.0
THA	2024		543649976165.63	69625582.0	Asia	0.0	0.0	0.0
THA	2025		543649976165.63	69625582.0	Asia	0.0	0.0	0.0
THA	2026		543649976165.63	69625582.0	Asia	0.0	0.0	0.0
TJK	2011	0.16934384249559348	6522732202.50748	7697510.0	Asia	0.0	0.0	0.0
TJK	2012	0.198	7633049792.093209	7874835.0	Asia	0.0	0.0	0.0
TJK	2013	0.21	8448469837.538309	8059769.0	Asia	0.0	0.0	0.0
TJK	2014	0.228	9112544556.05962	8252833.0	Asia	0.0	0.0	0.0
TJK	2015	0.22	7854602391.65355	8454028.0	Asia	0.0	0.0	0.0
TJK	2016	0.20600000000000004	6952678127.03396	8663579.0	Asia	0.0	0.0	0.0
TJK	2017	0.1978397688769581	7157865188.25222	8880268.0	Asia	0.0	0.0	0.0
TJK	2018		7522947810.12326	9100837.0	Asia	0.0	0.0	0.0
TJK	2019		8116626794.25837	9321018.0	Asia	0.0	0.0	0.0
TJK	2020		8116626794.25837	9321018.0	Asia	0.0	0.0	0.0
TJK	2021		8116626794.25837	9321018.0	Asia	0.0	0.0	0.0
TJK	2022		8116626794.25837	9321018.0	Asia	0.0	0.0	0.0
TJK	2023		8116626794.25837	9321018.0	Asia	0.0	0.0	0.0
TJK	2024		8116626794.25837	9321018.0	Asia	0.0	0.0	0.0
TJK	2025		8116626794.25837	9321018.0	Asia	0.0	0.0	0.0
TJK	2026		8116626794.25837	9321018.0	Asia	0.0	0.0	0.0
TKL	2011			1133.3333333333333	Oceania	0.0	0.0	0.0
TKL	2012			1166.6666666666667	Oceania	0.0	0.0	0.0
TKL	2013			1200.0	Oceania	0.0	0.0	0.0
TKL	2014			1233.3333333333333	Oceania	0.0	0.0	0.0
TKL	2015			1266.6666666666667	Oceania	0.0	0.0	0.0
TKL	2016			1300.0	Oceania	0.0	0.0	0.0
TKL	2017			1300.0	Oceania	0.0	0.0	0.0
TKL	2018			1300.0	Oceania	0.0	0.0	0.0
TKL	2019			1300.0	Oceania	0.0	0.0	0.0
TKL	2020			1300.0	Oceania	0.0	0.0	0.0
TKM	2011		29233333333.3333	5174085.0	Asia	0.0	0.0	0.0
TKM	2012		35164210526.3158	5267900.0	Asia	0.0	0.0	0.0
TKM	2013		39197543859.6491	5366375.0	Asia	0.0	0.0	0.0
TKM	2014		43524210526.3158	5466328.0	Asia	0.0	0.0	0.0
TKM	2015		35799714285.7143	5565287.0	Asia	0.0	0.0	0.0
TKM	2016		36180000000.0	5662372.0	Asia	0.0	0.0	0.0
TKM	2017		37926285714.2857	5757669.0	Asia	0.0	0.0	0.0
TKM	2018		40761142857.1429	5850908.0	Asia	0.0	0.0	0.0
TKM	2019		40761142857.1429	5942089.0	Asia	0.0	0.0	0.0
TKM	2020		40761142857.1429	5942089.0	Asia	0.0	0.0	0.0
TKM	2021		40761142857.1429	5942089.0	Asia	0.0	0.0	0.0
TKM	2022		40761142857.1429	5942089.0	Asia	0.0	0.0	0.0
TKM	2023		40761142857.1429	5942089.0	Asia	0.0	0.0	0.0
