iso	year	pi	source	type	emp	wages	at	t_at	txt	revenue_unrelated	revenue_total	net_interest	etr
CHL	2006	2295648198.076584	BEA_income	all_groups									
CHL	2007	6319589569.043053	BEA_income	all_groups									
CHL	2008	5330086231.337155	BEA_income	all_groups									
CHL	2009	4641509026.094856	BEA_income	all_groups									
CHL	2010	5865352029.816829	BEA_income	all_groups									
CHL	2011	5676228456.638317	BEA_income	all_groups									
CHL	2012	4381525221.372323	BEA_income	all_groups									
CHL	2013	5061253734.794132	BEA_income	all_groups									
CHL	2014	2800900777.0695643	BEA_income	all_groups									
CHL	2015	2960837140.9119735	BEA_income	all_groups									
CHL	2016	2526639314.032284	BEA_income	all_groups									
CHL	2017	2965095124.5324244	BEA_income	all_groups									
CHL	2018	3580155441.166315	BEA_income	all_groups									
CHL	2019	2931167216.9622874	BEA_income	all_groups									
CHL	2020	2179585873.915173	BEA_income	all_groups									
CHL	2021		BEA_income	all_groups									
CHN	2004	4411939596.220813	BEA_income	all_groups									
CHN	2005	5217232875.885659	BEA_income	all_groups									
CHN	2006	6408010947.271873	BEA_income	all_groups									
CHN	2007	7345181403.942222	BEA_income	all_groups									
CHN	2008	9832060299.856876	BEA_income	all_groups									
CHN	2009	9710282790.35341	BEA_income	all_groups									
CHN	2010	11939308703.30341	BEA_income	all_groups									
CHN	2011	12848981795.436691	BEA_income	all_groups									
CHN	2012	10178776710.556238	BEA_income	all_groups									
CHN	2013	14627724692.445786	BEA_income	all_groups									
CHN	2014	13774473322.252745	BEA_income	all_groups									
CHN	2015	16079607706.255579	BEA_income	all_groups									
CHN	2016	17309928386.0782	BEA_income	all_groups									
CHN	2017	19761174600.62002	BEA_income	all_groups									
CHN	2018	19263137240.96566	BEA_income	all_groups									
CHN	2019	17212963535.21421	BEA_income	all_groups									
CHN	2020	16924814551.235247	BEA_income	all_groups									
CHN	2021		BEA_income	all_groups									
CIV	2004		BEA_income	all_groups									
CIV	2005		BEA_income	all_groups									
CIV	2006		BEA_income	all_groups									
CIV	2007		BEA_income	all_groups									
CIV	2008		BEA_income	all_groups									
CIV	2009		BEA_income	all_groups									
CIV	2010		BEA_income	all_groups									
CIV	2011		BEA_income	all_groups									
CIV	2012		BEA_income	all_groups									
CIV	2013		BEA_income	all_groups									
CIV	2014		BEA_income	all_groups									
CIV	2015		BEA_income	all_groups									
CIV	2016		BEA_income	all_groups									
CIV	2017		BEA_income	all_groups									
CIV	2018		BEA_income	all_groups									
CIV	2019		BEA_income	all_groups									
CIV	2020		BEA_income	all_groups									
CIV	2021		BEA_income	all_groups									
CMR	2004		BEA_income	all_groups									
CMR	2005		BEA_income	all_groups									
CMR	2006		BEA_income	all_groups									
CMR	2007		BEA_income	all_groups									
CMR	2008		BEA_income	all_groups									
CMR	2009		BEA_income	all_groups									
CMR	2010		BEA_income	all_groups									
CMR	2011		BEA_income	all_groups									
CMR	2012		BEA_income	all_groups									
CMR	2013		BEA_income	all_groups									
CMR	2014		BEA_income	all_groups									
CMR	2015		BEA_income	all_groups									
CMR	2016		BEA_income	all_groups									
CMR	2017		BEA_income	all_groups									
CMR	2018		BEA_income	all_groups									
CMR	2019		BEA_income	all_groups									
CMR	2020		BEA_income	all_groups									
CMR	2021		BEA_income	all_groups									
COD	2004		BEA_income	all_groups									
COD	2005		BEA_income	all_groups									
COD	2006		BEA_income	all_groups									
COD	2007		BEA_income	all_groups									
COD	2008		BEA_income	all_groups									
COD	2009		BEA_income	all_groups									
COD	2010		BEA_income	all_groups									
COD	2011		BEA_income	all_groups									
COD	2012		BEA_income	all_groups									
COD	2013		BEA_income	all_groups									
COD	2014		BEA_income	all_groups									
COD	2015		BEA_income	all_groups									
COD	2016		BEA_income	all_groups									
COD	2017		BEA_income	all_groups									
COD	2018		BEA_income	all_groups									
COD	2019		BEA_income	all_groups									
COD	2020		BEA_income	all_groups									
COD	2021		BEA_income	all_groups									
COG	2004		BEA_income	all_groups									
COG	2005		BEA_income	all_groups									
COG	2006		BEA_income	all_groups									
COG	2007		BEA_income	all_groups									
COG	2008		BEA_income	all_groups									
COG	2009		BEA_income	all_groups									
COG	2010		BEA_income	all_groups									
COG	2011		BEA_income	all_groups									
COG	2012		BEA_income	all_groups									
COG	2013		BEA_income	all_groups									
COG	2014		BEA_income	all_groups									
COG	2015		BEA_income	all_groups									
COG	2016		BEA_income	all_groups									
COG	2017		BEA_income	all_groups									
COG	2018		BEA_income	all_groups									
COG	2019		BEA_income	all_groups									
COG	2020		BEA_income	all_groups									
COG	2021		BEA_income	all_groups									
COL	2004	828267578.1151478	BEA_income	all_groups									
COL	2005	1289070973.4226832	BEA_income	all_groups									
COL	2006	1399415824.9718614	BEA_income	all_groups									
COL	2007	1561167432.788271	BEA_income	all_groups									
COL	2008	2096601820.531671	BEA_income	all_groups									
COL	2009	1749018964.1377306	BEA_income	all_groups									
COL	2010	2065694764.1443725	BEA_income	all_groups									
COL	2011	2402770771.424668	BEA_income	all_groups									
COL	2012	2370400055.8829594	BEA_income	all_groups									
COL	2013	1934437810.2657628	BEA_income	all_groups									
COL	2014	821827254.0533345	BEA_income	all_groups									
COL	2015	683658507.6389517	BEA_income	all_groups									
COL	2016	968409010.10365	BEA_income	all_groups									
COL	2017	1349812587.683149	BEA_income	all_groups									
COL	2018	1741531507.7783046	BEA_income	all_groups									
COL	2019	1587885439.5087774	BEA_income	all_groups									
COL	2020	694536597.1330074	BEA_income	all_groups									
COL	2021		BEA_income	all_groups									
COM	2004		BEA_income	all_groups									
COM	2005		BEA_income	all_groups									
COM	2006		BEA_income	all_groups									
COM	2007		BEA_income	all_groups									
COM	2008		BEA_income	all_groups									
COM	2014		BEA_income	all_groups									
COM	2015		BEA_income	all_groups									
COM	2016		BEA_income	all_groups									
COM	2017		BEA_income	all_groups									
COM	2018		BEA_income	all_groups									
CPV	2019		BEA_income	all_groups									
CPV	2020		BEA_income	all_groups									
CPV	2021		BEA_income	all_groups									
CRI	2004	419792760.08817434	BEA_income	all_groups									
CRI	2005	326077054.7428537	BEA_income	all_groups									
CRI	2006	245529274.70625436	BEA_income	all_groups									
CRI	2007	272343735.0324545	BEA_income	all_groups									
CRI	2008	167039739.44361454	BEA_income	all_groups									
CRI	2009	84018485.68207026	BEA_income	all_groups									
CRI	2010	286958582.99936604	BEA_income	all_groups									
CRI	2011	258056564.88028145	BEA_income	all_groups									
CRI	2012	264621732.30123207	BEA_income	all_groups									
CRI	2013	363914207.0810001	BEA_income	all_groups									
CRI	2014	231043913.59329256	BEA_income	all_groups									
CRI	2015	353442359.93151116	BEA_income	all_groups									
CRI	2016	233683522.986023	BEA_income	all_groups									
CRI	2017	337963666.05379903	BEA_income	all_groups									
CRI	2018	273902842.77264416	BEA_income	all_groups									
CRI	2019	372001402.7090525	BEA_income	all_groups									
CRI	2020	284832244.886642	BEA_income	all_groups									
CRI	2021		BEA_income	all_groups									
CUB	2004		BEA_income	all_groups									
CUB	2005		BEA_income	all_groups									
CUB	2006		BEA_income	all_groups									
CUB	2007		BEA_income	all_groups									
CUB	2008		BEA_income	all_groups									
CUB	2009		BEA_income	all_groups									
CUB	2010		BEA_income	all_groups									
CUB	2011		BEA_income	all_groups									
CUB	2012		BEA_income	all_groups									
CUB	2013		BEA_income	all_groups									
CUW	2011		BEA_income	all_groups									
CUW	2011		BEA_income	all_groups									
CUW	2012		BEA_income	all_groups									
CUW	2012		BEA_income	all_groups									
CUW	2013		BEA_income	all_groups									
CUW	2013		BEA_income	all_groups									
CUW	2014		BEA_income	all_groups									
CUW	2014		BEA_income	all_groups									
CUW	2015		BEA_income	all_groups									
CUW	2015		BEA_income	all_groups									
CUW	2016		BEA_income	all_groups									
CUW	2016		BEA_income	all_groups									
CUW	2017		BEA_income	all_groups									
CUW	2017		BEA_income	all_groups									
CUW	2018		BEA_income	all_groups									
CUW	2018		BEA_income	all_groups									
CUW	2019		BEA_income	all_groups									
CUW	2019		BEA_income	all_groups									
CUW	2020		BEA_income	all_groups									
CUW	2020		BEA_income	all_groups									
CUW	2021		BEA_income	all_groups									
CUW	2021		BEA_income	all_groups									
CYP	2004		BEA_income	all_groups									
CYP	2005		BEA_income	all_groups									
CYP	2006		BEA_income	all_groups									
CYP	2007		BEA_income	all_groups									
CYP	2008		BEA_income	all_groups									
CYP	2009		BEA_income	all_groups									
CYP	2010		BEA_income	all_groups									
CYP	2011		BEA_income	all_groups									
CYP	2012		BEA_income	all_groups									
CYP	2013		BEA_income	all_groups									
CYP	2014		BEA_income	all_groups									
CYP	2015		BEA_income	all_groups									
CYP	2016		BEA_income	all_groups									
CYP	2017		BEA_income	all_groups									
CYP	2018		BEA_income	all_groups									
CYP	2019		BEA_income	all_groups									
CYP	2020		BEA_income	all_groups									
CYP	2021		BEA_income	all_groups									
CZE	2004	616313390.4235697	BEA_income	all_groups									
CZE	2005	489623490.29923826	BEA_income	all_groups									
CZE	2006	737598232.6566489	BEA_income	all_groups									
CZE	2007	851453833.317079	BEA_income	all_groups									
CZE	2008	897965144.7665825	BEA_income	all_groups									
CZE	2009	876046405.5874398	BEA_income	all_groups									
CZE	2010	1006390207.7530957	BEA_income	all_groups									
CZE	2011	1102328239.7445095	BEA_income	all_groups									
CZE	2012	917016080.0131158	BEA_income	all_groups									
CZE	2013	785770061.658137	BEA_income	all_groups									
CZE	2014	1044764363.6608975	BEA_income	all_groups									
CZE	2015	601861847.197659	BEA_income	all_groups									
CZE	2016	756154980.491891	BEA_income	all_groups									
CZE	2017	699411212.22614	BEA_income	all_groups									
CZE	2018	561092017.470827	BEA_income	all_groups									
CZE	2019	744002805.418105	BEA_income	all_groups									
CZE	2020	676992582.0494099	BEA_income	all_groups									
CZE	2021		BEA_income	all_groups									
DEU	2004	9751950441.460089	BEA_income	all_groups									
DEU	2005	10867203525.355291	BEA_income	all_groups									
DEU	2006	12408827253.77576	BEA_income	all_groups									
DEU	2007	16206983310.035435	BEA_income	all_groups									
DEU	2008	12528992820.328325	BEA_income	all_groups									
DEU	2009	8114956178.073127	BEA_income	all_groups									
DEU	2010	9545952011.05338	BEA_income	all_groups									
DEU	2011	9932129835.70721	BEA_income	all_groups									
DEU	2012	7674030236.73573	BEA_income	all_groups									
DEU	2013	5822627313.296001	BEA_income	all_groups									
DEU	2014	2888048919.9161572	BEA_income	all_groups									
DEU	2015	11274811281.815207	BEA_income	all_groups									
DEU	2016	8840176242.91667	BEA_income	all_groups									
DEU	2017	11149737864.977299	BEA_income	all_groups									
DEU	2018	10502334374.371983	BEA_income	all_groups									
DEU	2019	12281142199.024883	BEA_income	all_groups									
DEU	2020	9989768588.777878	BEA_income	all_groups									
DEU	2021		BEA_income	all_groups									
DJI	2004		BEA_income	all_groups									
DJI	2005		BEA_income	all_groups									
DJI	2006		BEA_income	all_groups									
DJI	2007		BEA_income	all_groups									
DJI	2009		BEA_income	all_groups									
DJI	2010		BEA_income	all_groups									
DJI	2011		BEA_income	all_groups									
DJI	2012		BEA_income	all_groups									
DJI	2013		BEA_income	all_groups									
DJI	2014		BEA_income	all_groups									
DJI	2015		BEA_income	all_groups									
DJI	2016		BEA_income	all_groups									
DJI	2017		BEA_income	all_groups									
DJI	2018		BEA_income	all_groups									
DJI	2019		BEA_income	all_groups									
DJI	2020		BEA_income	all_groups									
DJI	2021		BEA_income	all_groups									
DMA	2004		BEA_income	all_groups									
DMA	2005		BEA_income	all_groups									
DMA	2006		BEA_income	all_groups									
DMA	2007		BEA_income	all_groups									
DMA	2008		BEA_income	all_groups									
DMA	2009		BEA_income	all_groups									
DMA	2010		BEA_income	all_groups									
DMA	2011		BEA_income	all_groups									
DMA	2012		BEA_income	all_groups									
DMA	2013		BEA_income	all_groups									
DMA	2014		BEA_income	all_groups									
DMA	2015		BEA_income	all_groups									
DMA	2016		BEA_income	all_groups									
DMA	2017		BEA_income	all_groups									
DMA	2018		BEA_income	all_groups									
DMA	2019		BEA_income	all_groups									
DMA	2020		BEA_income	all_groups									
DMA	2021		BEA_income	all_groups									
DNK	2004	1663737482.9965143	BEA_income	all_groups									
DNK	2005	2029601107.0910332	BEA_income	all_groups									
DNK	2006	2037994020.9157	BEA_income	all_groups									
DNK	2007	2574610104.7863636	BEA_income	all_groups									
DNK	2008	6435585597.836713	BEA_income	all_groups									
DNK	2009	4456053588.1868725	BEA_income	all_groups									
DNK	2010	4962755352.084781	BEA_income	all_groups									
DNK	2011	4189863281.7570105	BEA_income	all_groups									
DNK	2012	3819712928.1789384	BEA_income	all_groups									
DNK	2013	2315632859.582453	BEA_income	all_groups									
DNK	2014	2953916702.30021	BEA_income	all_groups									
DNK	2015	1007815643.4618518	BEA_income	all_groups									
DNK	2016	1313321808.222758	BEA_income	all_groups									
DNK	2017	800494000.5624727	BEA_income	all_groups									
DNK	2018	407788187.56076497	BEA_income	all_groups									
DNK	2019	1251555404.1827848	BEA_income	all_groups									
DNK	2020	661512568.7403532	BEA_income	all_groups									
DNK	2021		BEA_income	all_groups									
DOM	2004	164624611.79928404	BEA_income	all_groups									
DOM	2005	220432152.27164876	BEA_income	all_groups									
DOM	2006	202081707.57716408	BEA_income	all_groups									
DOM	2007	179200152.79087156	BEA_income	all_groups									
DOM	2008	132619429.49765761	BEA_income	all_groups									
DOM	2009	128076959.88120465	BEA_income	all_groups									
DOM	2010	315450924.5737712	BEA_income	all_groups									
DOM	2011	406388291.1500495	BEA_income	all_groups									
DOM	2012	404057029.706112	BEA_income	all_groups									
DOM	2013	340534244.05624306	BEA_income	all_groups									
DOM	2014	254350975.05226505	BEA_income	all_groups									
DOM	2015	458465232.5968745	BEA_income	all_groups									
DOM	2016	426548963.3544001	BEA_income	all_groups									
DOM	2017	487035252.89323914	BEA_income	all_groups									
DOM	2018	450713259.93558234	BEA_income	all_groups									
DOM	2019	436209863.9985602	BEA_income	all_groups									
DOM	2020	370488318.53008866	BEA_income	all_groups									
